"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1979-07",100.2972,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1979-08",100.5649,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1979-09",100.8716,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1979-10",101.2243,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1979-11",101.4677,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1979-12",101.5635,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-01",101.5567,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-02",101.601,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-03",101.5333,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-04",101.2026,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-05",100.8172,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-06",100.5666,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-07",100.4742,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-08",100.3757,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-09",100.2816,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-10",100.3357,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-11",100.3442,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1980-12",100.2518,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-01",100.0927,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-02",99.94949,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-03",99.80498,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-04",99.6561,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-05",99.52248,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-06",99.35376,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-07",99.29765,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-08",99.2658,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-09",99.14416,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-10",99.05856,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-11",99.03548,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1981-12",98.93864,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-01",98.6332,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-02",98.21216,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-03",97.85277,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-04",97.62642,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-05",97.45032,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-06",97.26942,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-07",96.99838,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-08",96.76132,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-09",96.66415,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-10",96.6591,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-11",96.76885,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1982-12",96.90614,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-01",97.02988,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-02",97.2543,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-03",97.51521,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-04",97.85616,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-05",98.26983,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-06",98.61198,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-07",98.86749,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-08",98.98212,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-09",99.01391,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-10",98.99526,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-11",99.00176,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1983-12",99.15411,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-01",99.3309,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-02",99.51711,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-03",99.6827,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-04",99.74181,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-05",99.72508,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-06",99.78375,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-07",99.79302,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.87328,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-09",100.0549,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-10",100.218,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-11",100.3325,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1984-12",100.3854,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-01",100.4292,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-02",100.4476,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-03",100.4308,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-04",100.4635,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-05",100.5942,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-06",100.7241,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-07",100.8038,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-08",100.826,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-09",100.7585,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-10",100.7196,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-11",100.7516,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-12",100.9053,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-01",101.1142,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-02",101.2869,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-03",101.3018,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-04",101.1093,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-05",100.7636,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-06",100.3889,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-07",100.2815,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-08",100.3743,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-09",100.3494,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-10",100.1887,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-11",100.0111,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.91626,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.92597,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-02",99.94251,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-03",99.98747,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-04",100.0072,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-05",99.94786,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-06",99.94028,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-07",100.041,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.178,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.3425,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.4666,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.3793,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-12",100.1709,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-01",100.0218,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-02",99.99946,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.1021,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.2916,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.5426,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-06",100.795,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-07",100.9649,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-08",101.0906,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.183,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-10",101.3058,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-11",101.44,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-12",101.5772,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-01",101.6103,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-02",101.538,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-03",101.3683,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-04",101.2461,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-05",101.2895,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-06",101.3894,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-07",101.4402,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-08",101.4992,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-09",101.5964,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-10",101.687,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-11",101.8016,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-12",101.8925,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-01",101.8809,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-02",101.8108,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-03",101.7267,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-04",101.5887,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-05",101.4234,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-06",101.2172,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-07",100.9825,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-08",100.7311,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-09",100.4147,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-10",100.0623,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-11",99.71041,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-12",99.35896,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-01",99.04888,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-02",98.7534,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-03",98.53214,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-04",98.31081,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.16879,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-06",98.00121,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-07",97.90382,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-08",97.8675,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-09",97.79868,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-10",97.7512,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-11",97.75613,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-12",97.80553,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-01",97.88615,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-02",97.96659,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-03",98.02729,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-04",98.06319,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-05",97.99931,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-06",97.88634,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-07",97.80994,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-08",97.66489,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-09",97.48766,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-10",97.36294,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.21632,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.06873,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-01",96.99892,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-02",96.9483,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-03",96.90596,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-04",96.90163,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-05",96.95628,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.05516,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.24792,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.49385,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-09",97.74025,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-10",97.95107,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.20501,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-12",98.44951,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-01",98.61327,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-02",98.76511,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.00903,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-04",99.33021,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-05",99.6037,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-06",99.75746,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-07",99.81915,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-08",99.84013,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-09",99.84741,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-10",99.86085,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-11",99.96149,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-12",100.1129,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-01",100.1955,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-02",100.1664,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-03",100.0448,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-04",99.85159,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-05",99.63815,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-06",99.45913,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-07",99.31366,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-08",99.09756,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-09",98.88288,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-10",98.72756,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.61813,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-12",98.50731,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-01",98.36539,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-02",98.25069,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-03",98.12502,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-04",98.00481,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-05",97.93259,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-06",97.90694,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-07",97.90065,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-08",97.89172,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-09",97.87441,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-10",97.91078,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-11",97.99429,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-12",98.06213,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-01",98.11607,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.24512,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.45114,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.64863,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.87339,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.0943,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.34531,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.6293,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.0111,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.3191,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.4309,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.4014,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.2682,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-02",100.0363,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-03",99.83369,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-04",99.79399,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-05",99.84534,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-06",99.86479,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-07",99.73074,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-08",99.48837,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-09",99.19372,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-10",98.92416,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.8383,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-12",98.92677,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.12302,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-02",99.33794,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-03",99.39584,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-04",99.48608,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-05",99.56288,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-06",99.64541,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.79092,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.96881,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-09",100.2125,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.4399,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.6006,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.7666,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.9629,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-02",101.2431,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.527,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.6862,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.7972,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.8973,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-07",101.9542,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.0391,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.1763,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2987,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.3151,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.1599,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.8806,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.557,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.2409,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8972,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.5433,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.2781,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.1003,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.82787,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.30309,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.7336,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.41539,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.47013,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.76578,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.0648,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-03",99.17931,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-04",99.24986,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.27454,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.27049,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.21223,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.13462,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-09",98.99207,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-10",98.8816,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-11",98.81364,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-12",98.74962,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-01",98.65012,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.46377,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.3287,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.28217,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.33937,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.38403,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.47888,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-08",98.63965,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-09",98.82491,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.1163,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.45686,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-12",99.74178,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.83427,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-02",99.9221,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.0762,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.2463,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.4083,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.5319,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.5788,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.5569,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.5026,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.3987,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.4001,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.5401,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.7008,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.6877,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5957,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.4819,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.3404,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.248,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.3207,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.4384,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5819,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.8054,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.025,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.243,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.4321,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.5843,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.6837,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.8173,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.866,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.8745,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.9146,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.9992,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.1678,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.3796,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.509,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.5953,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.7215,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.7859,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.6709,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.4487,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.327,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.337,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.4046,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.4348,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4052,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3117,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2833,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.2369,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.1323,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.0507,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.9846,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-04",101.9208,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.7704,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-06",101.4962,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-07",101.1893,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-08",100.8178,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-09",100.3292,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.69685,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-11",98.96197,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.21498,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-01",97.46523,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.84009,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.43402,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.38756,
