LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,CCI,AMPLITUD,LTRENDIDX,M,2020-09,99.61649,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1987-11,103.5923,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1987-12,103.394,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-01,103.2656,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-02,103.1329,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-03,102.9063,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-04,102.6131,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-05,102.2119,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-06,101.886,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-07,101.6201,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-08,101.526,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-09,101.6965,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-10,102.2991,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-11,103.4059,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1988-12,103.9789,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-01,104.0604,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-02,103.7888,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-03,103.3161,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-04,102.6679,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-05,101.8037,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-06,101.2652,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-07,100.9787,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-08,100.7944,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-09,100.3603,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-10,99.3064,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-11,97.67878,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1989-12,96.58147,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-01,96.0937,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-02,95.95505,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-03,96.05309,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-04,96.5622,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-05,97.43316,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-06,97.88405,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-07,98.00284,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-08,97.88419,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-09,97.5107,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-10,96.8715,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-11,95.92356,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1990-12,95.23085,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-01,94.85107,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-02,94.6161,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-03,94.51179,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-04,94.5007,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-05,94.62637,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-06,94.61221,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-07,94.56026,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-08,94.55314,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-09,94.70604,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-10,95.17377,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-11,95.99789,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1991-12,96.63899,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-01,97.21378,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-02,97.85401,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-03,98.13165,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-04,98.06766,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-05,97.85439,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-06,97.50725,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-07,97.07807,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-08,96.58991,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-09,96.4663,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-10,96.7826,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-11,97.38968,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1992-12,97.59755,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-01,97.21732,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-02,96.35331,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-03,95.78329,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-04,95.76122,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-05,96.17509,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-06,96.5689,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-07,96.96562,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-08,97.47334,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-09,97.88854,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-10,98.42512,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-11,99.29919,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1993-12,100.1925,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-01,101.4397,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-02,103.1348,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-03,104.2962,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-04,104.8823,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-05,105.0418,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-06,104.94,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-07,104.5997,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-08,104.0022,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-09,103.8407,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-10,104.4681,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-11,105.6466,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1994-12,106.3326,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-01,106.3837,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-02,105.873,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-03,105.4499,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-04,105.202,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-05,105.0781,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-06,105.1363,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-07,105.2554,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-08,105.0769,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-09,103.8858,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-10,101.6138,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-11,100.0301,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1995-12,99.15987,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-01,98.78499,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-02,98.69633,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-03,98.69748,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-04,98.73458,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-05,98.9777,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-06,99.41266,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-07,99.84528,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-08,100.3321,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-09,100.6655,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-10,100.7935,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-11,100.8576,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1996-12,101.147,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-01,101.4989,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-02,101.7923,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-03,101.9669,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-04,102.0188,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-05,101.8664,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-06,101.6699,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-07,101.5302,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-08,101.5619,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-09,101.785,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-10,101.9293,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-11,101.8701,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1997-12,101.7728,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-01,101.6988,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-02,101.6611,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-03,101.7812,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-04,101.8729,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-05,101.9,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-06,101.8837,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-07,101.7939,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-08,101.4412,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-09,100.8556,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-10,100.5155,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-11,100.5313,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1998-12,100.7387,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-01,100.8064,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-02,100.7293,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-03,100.8025,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-04,101.038,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-05,101.2986,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-06,101.4324,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-07,101.3843,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-08,101.3086,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-09,101.3704,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.5737,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-11,101.7408,
FIN,CCI,AMPLITUD,LTRENDIDX,M,1999-12,101.9687,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-01,102.2557,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-02,102.3559,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-03,102.1521,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-04,101.8442,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-05,101.6579,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-06,101.5345,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-07,101.4409,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-08,101.2043,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.9356,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-10,100.8127,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-11,100.8955,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2000-12,101.0429,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-01,101.1181,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-02,100.8832,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-03,100.418,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-04,100.0666,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-05,99.83087,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-06,99.47427,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-07,99.12878,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-08,98.99187,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-09,99.01235,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-10,99.06855,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-11,99.15395,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2001-12,99.44464,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-01,99.88416,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-02,100.3462,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-03,100.7312,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-04,100.9161,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-05,100.906,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-06,100.7308,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-07,100.621,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.6055,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.7036,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.6522,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.4675,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2002-12,100.207,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-01,99.94918,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-02,99.7645,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-03,99.76758,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-04,99.76584,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-05,99.7923,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-06,99.9425,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-07,100.2655,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-08,100.6138,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-09,100.8972,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-10,100.9824,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-11,100.9035,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2003-12,100.7777,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-01,100.7184,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-02,100.7144,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.73,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-04,100.7093,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-05,100.6014,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-06,100.6703,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-07,100.8602,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-08,101.0153,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-09,101.0197,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-10,100.9723,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-11,100.9347,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2004-12,100.9378,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-01,100.9777,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-02,101.1367,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-03,101.2132,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-04,101.0167,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-05,100.5794,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-06,100.1882,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-07,100.2444,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-08,100.4596,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-09,100.5005,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-10,100.6804,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-11,100.7642,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2005-12,100.6953,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.5942,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-02,100.4977,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-03,100.295,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-04,100.2777,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-05,100.5184,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-06,100.681,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-07,100.5231,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-08,100.4745,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-09,100.6005,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-10,100.7733,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.0024,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-01,100.8559,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-02,100.6983,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-03,100.6707,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-04,100.8274,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-05,100.9986,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-06,101.1701,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-07,101.0637,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-08,100.7915,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.5079,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.2284,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-11,99.90753,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2007-12,99.63565,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-01,99.3826,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.1048,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-03,98.79218,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.41607,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-05,97.91216,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-06,97.43285,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-07,97.02668,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-08,96.78786,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-09,96.64406,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-10,96.18298,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-11,95.74434,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2008-12,95.60297,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-01,95.83034,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-02,96.14727,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-03,96.64486,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-04,97.42622,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-05,98.3563,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-06,99.06375,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-07,99.57742,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-08,99.94863,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-09,100.356,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-10,100.7341,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-11,101.0257,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2009-12,101.4224,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-01,101.7836,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-02,102.1064,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-03,102.1641,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-04,101.9665,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-05,101.7023,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-06,101.8132,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-07,102.1858,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-08,102.577,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-09,102.7363,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-10,102.5087,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-11,102.047,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2010-12,101.4617,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-01,101.1596,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-02,100.986,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-03,100.7738,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-04,100.3942,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-05,99.80301,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.96769,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.21065,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-08,97.43699,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-09,96.89153,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-10,96.69572,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-11,96.69224,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2011-12,96.92946,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-01,97.41752,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.93232,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-03,98.22834,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-04,98.43073,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-05,98.28584,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-06,97.70084,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-07,97.17726,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-08,96.95303,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-09,97.07265,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-10,97.40529,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-11,97.85494,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2012-12,98.15149,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-01,98.3492,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-02,98.53017,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-03,98.48297,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-04,98.30492,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-05,98.36683,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-06,98.66662,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-07,98.80855,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-08,98.89902,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-09,98.90988,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-10,99.00027,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-11,99.17589,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2013-12,99.28112,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.15317,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,98.76421,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.3905,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,98.13573,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,98.38708,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,98.83328,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,98.87289,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,98.32233,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,97.8298,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,97.77682,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,97.86381,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,97.98762,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,98.11323,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,98.35616,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,98.69187,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.04269,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.23066,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.20383,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.13694,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,98.9222,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,98.56611,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,98.36289,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,98.42612,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,98.39723,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,98.37169,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,98.1446,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,98.14321,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,98.4585,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,98.92896,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,99.56742,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.0905,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.7233,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,101.1809,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,101.4381,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,101.4363,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.4031,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.2778,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,101.2383,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.4976,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,101.724,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.8133,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.8678,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.0659,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.402,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.7763,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.9888,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-11,103.0249,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2017-12,103.1721,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2018-01,102.9125,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2018-02,102.6306,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2018-03,102.3063,
FIN,CCI,AMPLITUD,LTRENDIDX,M,2018-04,102.0029,
