"","Date","EA19bci","g7bci","OECDbci","OECDEbci","CHNbci","GBRbci","JPNbci","RUSbci","USAbci","DEUbci","FRAbci","EA19cci","g7cci","OECDcci","OECDEcci","CHNcci","GBRcci","JPNcci","RUScci","USAcci","DEUcci","FRAcci","ffr","ffr1","ffr2","ffr3","ffr4","ffr5","ffr6","ffr7","ffr8","ffr9","ffr10","ffr11","ffr12","vix","vix1","vix2","vix3","vix4","vix5","vix6","vix7","vix8","vix9","vix10","vix11","vix12","cpi","cpipctchg","cpipctchg1","cpipctchg2","cpipctchg3","cpipctchg4","cpipctchg5","cpipctchg6","cpipctchg7","cpipctchg8","cpipctchg9","cpipctchg10","cpipctchg11","cpipctchg12","ppi","ppipctchg","ppipctchg1","ppipctchg2","ppipctchg3","ppipctchg4","ppipctchg5","ppipctchg6","ppipctchg7","ppipctchg8","ppipctchg9","ppipctchg10","ppipctchg11","ppipctchg12","dji","djipctchg","djipctchg1","djipctchg2","djipctchg3","djipctchg4","djipctchg5","djipctchg6","djipctchg7","djipctchg8","djipctchg9","djipctchg10","djipctchg11","djipctchg12","ftse","ftsepctchg","ftsepctchg1","ftsepctchg2","ftsepctchg3","ftsepctchg4","ftsepctchg5","ftsepctchg6","ftsepctchg7","ftsepctchg8","ftsepctchg9","ftsepctchg10","ftsepctchg11","ftsepctchg12","snp","snppctchg","snppctchg1","snppctchg2","snppctchg3","snppctchg4","snppctchg5","snppctchg6","snppctchg7","snppctchg8","snppctchg9","snppctchg10","snppctchg11","snppctchg12","nasdaq","nasdaqvol","nasdaqpctchg","nasdaqpctchg1","nasdaqpctchg2","nasdaqpctchg3","nasdaqpctchg4","nasdaqpctchg5","nasdaqpctchg6","nasdaqpctchg7","nasdaqpctchg8","nasdaqpctchg9","nasdaqpctchg10","nasdaqpctchg11","nasdaqpctchg12"
"149",Jun 2012,99.00597,99.6693,99.5978,99.23672,98.71624,99.82507,99.99535,99.71004,99.62106,100.0751,99.09182,97.76646,98.61732,98.69923,98.37466,96.23655,96.74297,99.33576,102.3339,98.48052,100.5835,98.78451,0.16,0.16,0.14,0.13,0.1,0.08,0.07,0.08,0.07,0.08,0.1,0.07,0.09,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,31.9419047619048,32.8290476190476,36.53,35.0291304347826,19.2275,19.1531818181818,228.524,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,0.00184785005512684,0.000675207527019297,0.00217154785808432,0.00315446216641888,0.00262003683175715,0,199.8,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,0.00149179512680264,-0.0127638684339715,0.00246062992125984,-0.00684261974584558,0.00343305541932314,-0.00097991180793723,12880.089844,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,0.0075842616421666,0.0954452144218464,-0.0602874727616427,-0.0436217970486048,-0.0218376179004818,-0.0123669683039802,5571.200195,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,-0.0069983571363444,0.0810568772545579,-0.0493094818796923,-0.0723449203626257,-0.021948634428245,-0.00739562687813016,1362.160034,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,-0.00505871519358723,0.10772303853581,-0.0717619883037601,-0.0567911074635976,-0.021474425791952,-0.0182574612656971,2935.050049,37458650000,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883,-0.0238673772264033,0.111372866156554,-0.0636024832641316,-0.0641856092083516,-0.00617992185973111,-0.0217895912010405
"150",Jul 2012,98.73609,99.52319,99.46581,99.09837,98.30019,99.9323,99.99158,99.95814,99.45171,99.71098,98.97481,97.55592,98.54843,98.61427,98.25888,95.89088,96.97118,99.33276,102.1455,98.40357,100.3117,98.40855,0.16,0.16,0.16,0.14,0.13,0.1,0.08,0.07,0.08,0.07,0.08,0.1,0.07,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,31.9419047619048,32.8290476190476,36.53,35.0291304347826,19.2275,228.59,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,0.00184785005512684,0.000675207527019297,0.00217154785808432,0.00315446216641888,0.00262003683175715,200.1,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,0.00149179512680264,-0.0127638684339715,0.00246062992125984,-0.00684261974584558,0.00343305541932314,13008.679688,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,0.0075842616421666,0.0954452144218464,-0.0602874727616427,-0.0436217970486048,-0.0218376179004818,5635.299805,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,-0.0069983571363444,0.0810568772545579,-0.0493094818796923,-0.0723449203626257,-0.021948634428245,1379.319946,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,-0.00505871519358723,0.10772303853581,-0.0717619883037601,-0.0567911074635976,-0.021474425791952,2939.52002,34686680000,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883,-0.0238673772264033,0.111372866156554,-0.0636024832641316,-0.0641856092083516,-0.00617992185973111
"151",Aug 2012,98.5251,99.45232,99.39207,98.95372,98.08923,99.87135,99.97803,100.2927,99.43371,99.42526,98.8715,97.27684,98.59983,98.59014,98.06864,96.10046,97.06265,99.34699,101.9279,98.58501,100.0385,98.01288,0.13,0.16,0.16,0.16,0.14,0.13,0.1,0.08,0.07,0.08,0.07,0.08,0.1,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,31.9419047619048,32.8290476190476,36.53,35.0291304347826,229.918,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,0.00184785005512684,0.000675207527019297,0.00217154785808432,0.00315446216641888,202.7,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,0.00149179512680264,-0.0127638684339715,0.00246062992125984,-0.00684261974584558,13090.839844,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,0.0075842616421666,0.0954452144218464,-0.0602874727616427,-0.0436217970486048,5711.5,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,-0.0069983571363444,0.0810568772545579,-0.0493094818796923,-0.0723449203626257,1406.579956,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,-0.00505871519358723,0.10772303853581,-0.0717619883037601,-0.0567911074635976,3066.959961,35708950000,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883,-0.0238673772264033,0.111372866156554,-0.0636024832641316,-0.0641856092083516
"152",Sep 2012,98.38438,99.41617,99.35001,98.87482,98.21351,100.0296,99.92955,100.4051,99.43773,99.23404,98.74706,97.00925,98.70821,98.61849,97.86413,96.7514,97.03397,99.33622,101.7109,98.92286,99.8373,97.55331,0.14,0.13,0.16,0.16,0.16,0.14,0.13,0.1,0.08,0.07,0.08,0.07,0.08,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,31.9419047619048,32.8290476190476,36.53,231.015,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,0.00184785005512684,0.000675207527019297,0.00217154785808432,204.4,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,0.00149179512680264,-0.0127638684339715,0.00246062992125984,13437.129883,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,0.0075842616421666,0.0954452144218464,-0.0602874727616427,5742.100098,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,-0.0069983571363444,0.0810568772545579,-0.0493094818796923,1440.670044,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,-0.00505871519358723,0.10772303853581,-0.0717619883037601,3116.22998,33719730000,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883,-0.0238673772264033,0.111372866156554,-0.0636024832641316
"153",Oct 2012,98.33139,99.34206,99.29819,98.8636,98.47668,100.2193,99.8252,100.0928,99.34547,99.19114,98.57438,96.86964,98.79379,98.6752,97.76893,97.55151,97.11327,99.32635,101.5243,99.16513,99.80723,97.23968,0.16,0.14,0.13,0.16,0.16,0.16,0.14,0.13,0.1,0.08,0.07,0.08,0.07,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,31.9419047619048,32.8290476190476,231.638,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,0.00184785005512684,0.000675207527019297,203.5,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,0.00149179512680264,-0.0127638684339715,13096.459961,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,0.0075842616421666,0.0954452144218464,5782.700195,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,-0.0069983571363444,0.0810568772545579,1412.160034,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,-0.00505871519358723,0.10772303853581,2977.22998,36367020000,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883,-0.0238673772264033,0.111372866156554
"154",Nov 2012,98.49538,99.31318,99.29972,98.95177,98.70086,100.1813,99.69681,99.77308,99.29115,99.36381,98.65434,96.81164,98.7608,98.68063,97.80048,97.89041,97.38771,99.39402,101.4131,99.07286,99.88455,97.14547,0.16,0.16,0.14,0.13,0.16,0.16,0.16,0.14,0.13,0.1,0.08,0.07,0.08,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,31.9419047619048,231.249,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,0.00184785005512684,201.8,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,0.00149179512680264,13025.580078,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,0.0075842616421666,5866.799805,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,-0.0069983571363444,1416.180054,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,-0.00505871519358723,3010.23999,36894240000,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883,-0.0238673772264033
"155",Dec 2012,98.6985,99.4109,99.39186,99.04931,98.77624,100.1826,99.5878,99.76875,99.46364,99.58824,98.77641,96.87548,98.63147,98.63643,97.89084,97.97469,97.45518,99.62039,101.4223,98.71615,100.0092,97.17609,0.16,0.16,0.16,0.14,0.13,0.16,0.16,0.16,0.14,0.13,0.1,0.08,0.07,17.307,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,25.047619047619,231.221,-0.000121081604677173,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,0.000237708490154916,201.5,-0.00148662041625377,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,-0.00794438927507445,13104.139648,0.00603117631073378,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,0.0142690065195098,5897.799805,0.00528397099447303,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,0.0121516881953836,1426.189941,0.00706823046386456,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,0.00853276394814408,3019.51001,33522490000,0.00307949533286213,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141,-0.0057970284351883
"156",Jan 2013,98.85114,99.5761,99.53229,99.10104,98.74986,100.0418,99.53625,99.70094,99.78143,99.77586,98.87324,97.0538,98.65277,98.71264,98.04012,98.12389,97.45016,100.0515,101.506,98.57899,100.2029,97.16315,0.14,0.16,0.16,0.16,0.14,0.13,0.16,0.16,0.16,0.14,0.13,0.1,0.08,13.5052380952381,17.307,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,20.228,231.679,0.00198078894218085,-0.000121081604677173,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,0.00272419605409664,202.5,0.00496277915632754,-0.00148662041625377,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,0.00450450450450439,13860.580078,0.0577253028675905,0.00603117631073378,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,0.0339961989643076,6276.899902,0.0642782240045872,0.00528397099447303,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,0.0196149340173559,1498.109985,0.0504280965195785,0.00706823046386456,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,0.0435830622185063,3142.129883,39027620000,0.0406091957284156,0.00307949533286213,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428,0.080106786116141
"157",Feb 2013,98.95854,99.67967,99.65304,99.19633,98.75017,99.94395,99.53841,99.72543,99.9433,99.88045,98.91496,97.20033,98.77395,98.83707,98.15412,98.17496,97.41576,100.4156,101.6193,98.68901,100.3671,97.09936,0.15,0.14,0.16,0.16,0.16,0.14,0.13,0.16,0.16,0.16,0.14,0.13,0.1,14.0726315789474,13.5052380952381,17.307,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,18.4205,232.937,0.00542992675210101,0.00198078894218085,-0.000121081604677173,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,0.00213744612494621,204.3,0.00888888888888894,0.00496277915632754,-0.00148662041625377,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,0.00448430493273545,14054.490234,0.01399004622525,0.0577253028675905,0.00603117631073378,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,0.0252641832371787,6360.799805,0.0133664554652635,0.0642782240045872,0.00528397099447303,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,0.0334236656442694,1514.680054,0.0110606491952591,0.0504280965195785,0.00706823046386456,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,0.0405894641308418,3160.189941,35765430000,0.00574771211645678,0.0406091957284156,0.00307949533286213,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949,0.054391792075428
"158",Mar 2013,98.93317,99.62836,99.6568,99.25591,98.85697,99.91955,99.60034,99.81218,99.80231,99.87812,98.77974,97.31838,98.90688,98.94859,98.24432,97.62529,97.51052,100.6195,101.7356,98.8672,100.4587,96.93906,0.14,0.15,0.14,0.16,0.16,0.16,0.14,0.13,0.16,0.16,0.16,0.14,0.13,13.0315,14.0726315789474,13.5052380952381,17.307,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,16.1672727272727,232.282,-0.00281191910258998,0.00542992675210101,0.00198078894218085,-0.000121081604677173,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,0.00209347038702916,204,-0.00146842878120417,0.00888888888888894,0.00496277915632754,-0.00148662041625377,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,0.0128968253968254,14578.540039,0.0372870019669757,0.01399004622525,0.0577253028675905,0.00603117631073378,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,0.0200716734635904,6411.700195,0.0080021996541991,0.0133664554652635,0.0642782240045872,0.00528397099447303,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,-0.0175423656646513,1569.189941,0.0359877235169561,0.0110606491952591,0.0504280965195785,0.00706823046386456,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,0.0313323145305306,3267.52002,33749180000,0.0339631734179993,0.00574771211645678,0.0406091957284156,0.00307949533286213,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285,0.0420238632023949
"159",Apr 2013,98.87187,99.53603,99.60453,99.25829,98.86652,99.9145,99.73565,99.74059,99.58324,99.83045,98.63643,97.44183,99.05321,99.05311,98.3427,96.9325,97.68409,100.6655,101.8341,99.09381,100.501,96.74171,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.14,0.13,0.16,0.16,0.16,0.14,13.9672727272727,13.0315,14.0726315789474,13.5052380952381,17.307,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,17.823,231.797,-0.0020879792665812,-0.00281191910258998,0.00542992675210101,0.00198078894218085,-0.000121081604677173,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,0.00166078835000688,203.5,-0.00245098039215686,-0.00146842878120417,0.00888888888888894,0.00496277915632754,-0.00148662041625377,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,-0.00244857982370225,14839.799805,0.0179208456608884,0.0372870019669757,0.01399004622525,0.0577253028675905,0.00603117631073378,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,0.000120332968663969,6430.100098,0.00286973851558877,0.0080021996541991,0.0133664554652635,0.0642782240045872,0.00528397099447303,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,-0.00532204125855948,1597.569946,0.0180857678592524,0.0359877235169561,0.0110606491952591,0.0504280965195785,0.00706823046386456,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,-0.00749745270927043,3328.790039,36904330000,0.0187512298700468,0.0339631734179993,0.00574771211645678,0.0406091957284156,0.00307949533286213,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187,-0.0146236248914285
"160",May 2013,98.92397,99.55356,99.62875,99.33,98.81036,99.89892,99.90363,99.61744,99.555,99.82686,98.75337,97.57191,99.27099,99.21108,98.46223,96.01949,97.98604,100.6158,101.8843,99.45526,100.5699,96.56647,0.11,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.14,0.13,0.16,0.16,0.16,13.4936363636364,13.9672727272727,13.0315,14.0726315789474,13.5052380952381,17.307,16.7019047619048,16.2761904761905,15.2847368421053,15.6895652173913,17.5652380952381,21.1309523809524,21.0018181818182,231.893,0.000414155489501605,-0.0020879792665812,-0.00281191910258998,0.00542992675210101,0.00198078894218085,-0.000121081604677173,-0.00167934449442669,0.00269679458043858,0.00477126627754234,0.00580952797585197,0.000288809928060083,-0.000826363171310739,-0.00206818013238106,204.1,0.00294840294840292,-0.00245098039215686,-0.00146842878120417,0.00888888888888894,0.00496277915632754,-0.00148662041625377,-0.0083538083538083,-0.00440313111545991,0.00838677849037996,0.0129935032483758,0.00150150150150142,-0.0104011887072808,-0.00883652430044174,15115.570313,0.0185831690200486,0.0179208456608884,0.0372870019669757,0.01399004622525,0.0577253028675905,0.00603117631073378,-0.0054121406251058,-0.0253528785511702,0.0264528512400002,0.00631579514374464,0.00998361390001497,0.0392658736141394,-0.0620707326648526,6583.100098,0.0237943418715346,0.00286973851558877,0.0080021996541991,0.0133664554652635,0.0642782240045872,0.00528397099447303,0.014543311457287,0.00707060070480862,0.00535762899413462,0.0135219416245415,0.0115055298241709,0.047040970063338,-0.0726584957942776,1630.73999,0.0207628117210462,0.0180857678592524,0.0359877235169561,0.0110606491952591,0.0504280965195785,0.00706823046386456,0.00284671701734333,-0.0197894098782274,0.024236153696477,0.0197633696801481,0.0125975741261545,0.0395549821345914,-0.0626507256331776,3455.909912,39144080000,0.0381880117131653,0.0187512298700468,0.0339631734179993,0.00574771211645678,0.0406091957284156,0.00307949533286213,0.0110874907957228,-0.0446051802633643,0.0160647741172126,0.043353996616087,0.00152296244540121,0.0380958631249033,-0.0718956430977187
